pattern,source_r,source_g,source_b,source_hex,pixel_count,flank_weight,markings_weight
pattern_2,99,0,238,#6300EE,7,0.61342627,0.38657373
pattern_2,99,0,239,#6300EF,31,0.61327273,0.38672727
pattern_2,99,0,247,#6300F7,5,0.61204433,0.38795567
pattern_2,99,0,249,#6300F9,4,0.61173725,0.38826275
pattern_2,99,0,251,#6300FB,2,0.61143014,0.38856986
pattern_2,99,0,255,#6300FF,376,0.61081594,0.38918406
pattern_2,99,4,255,#6304FF,10,0.61087736,0.38912264
pattern_2,101,0,227,#6500E3,11,0.60728434,0.39271566
pattern_2,101,0,233,#6500E9,8,0.60636306,0.39363694
pattern_2,101,0,244,#6500F4,1,0.60467401,0.39532599
pattern_2,101,0,249,#6500F9,6,0.60390627,0.39609373
pattern_2,101,0,255,#6500FF,406,0.60298499,0.39701501
pattern_2,101,26,255,#651AFF,3,0.6033842,0.3966158
pattern_2,101,54,255,#6536FF,4,0.60381415,0.39618585
pattern_2,101,56,249,#6538F9,1,0.60476616,0.39523384
pattern_2,103,0,226,#6700E2,3,0.5996069,0.4003931
pattern_2,103,0,230,#6700E6,28,0.59899274,0.40100726
pattern_2,103,0,238,#6700EE,3,0.59776434,0.40223566
pattern_2,103,0,255,#6700FF,54,0.59515402,0.40484598
pattern_2,104,0,167,#6800A7,1,0.60475078,0.39524922
pattern_2,104,0,211,#6800D3,3,0.59799466,0.40200534
pattern_2,104,0,227,#6800E3,15,0.59553787,0.40446213
pattern_2,104,0,241,#6800F1,9,0.5933882,0.4066118
pattern_2,104,0,247,#6800F7,2,0.59246692,0.40753308
pattern_2,104,0,252,#6800FC,7,0.59169915,0.40830085
pattern_2,104,0,255,#6800FF,47,0.59123853,0.40876147
pattern_2,104,56,239,#6838EF,1,0.59455517,0.40544483
pattern_2,104,70,252,#6846FC,5,0.592774,0.407226
pattern_2,104,74,239,#684AEF,7,0.59483156,0.40516844
pattern_2,104,79,249,#684FF9,9,0.59337285,0.40662715
pattern_2,106,0,222,#6A00DE,4,0.58847466,0.41152534
pattern_2,106,0,225,#6A00E1,6,0.58801401,0.41198599
pattern_2,106,0,233,#6A00E9,1,0.58678561,0.41321439
pattern_2,106,0,238,#6A00EE,3,0.58601788,0.41398212
pattern_2,106,0,244,#6A00F4,6,0.58509657,0.41490343
pattern_2,106,0,249,#6A00F9,6,0.58432883,0.41567117
pattern_2,106,0,255,#6A00FF,6,0.58340755,0.41659245
pattern_2,107,0,168,#6B00A8,6,0.59285077,0.40714923
pattern_2,107,0,214,#6B00D6,8,0.58578756,0.41421244
pattern_2,107,0,222,#6B00DE,1,0.58455917,0.41544083
pattern_2,107,0,230,#6B00E6,5,0.58333078,0.41666922
pattern_2,107,0,231,#6B00E7,47,0.58317724,0.41682276
pattern_2,107,0,233,#6B00E9,2,0.58287013,0.41712987
pattern_2,107,0,234,#6B00EA,47,0.58271658,0.41728342
pattern_2,107,0,238,#6B00EE,15,0.58210239,0.41789761
pattern_2,107,0,239,#6B00EF,9,0.58194885,0.41805115
pattern_2,107,0,243,#6B00F3,1,0.58133465,0.41866535
pattern_2,107,0,247,#6B00F7,7,0.58072045,0.41927955
pattern_2,107,0,249,#6B00F9,2,0.58041334,0.41958666
pattern_2,107,0,252,#6B00FC,6,0.57995272,0.42004728
pattern_2,107,0,255,#6B00FF,558,0.57949206,0.42050794
pattern_2,107,9,255,#6B09FF,2,0.57963026,0.42036974
pattern_2,107,16,255,#6B10FF,8,0.57973775,0.42026225
pattern_2,107,24,234,#6B18EA,2,0.58308509,0.41691491
pattern_2,107,60,239,#6B3CEF,3,0.58287013,0.41712987
pattern_2,109,0,225,#6D00E1,10,0.57626754,0.42373246
pattern_2,109,0,247,#6D00F7,1,0.57288948,0.42711052
pattern_2,109,0,255,#6D00FF,96,0.57166108,0.42833892
pattern_2,110,0,175,#6E00AF,4,0.58002949,0.41997051
pattern_2,110,0,205,#6E00CD,7,0.57542303,0.42457697
pattern_2,110,0,222,#6E00DE,1,0.57281271,0.42718729
pattern_2,110,0,238,#6E00EE,3,0.57035592,0.42964408
pattern_2,110,0,239,#6E00EF,5,0.57020238,0.42979762
pattern_2,110,0,244,#6E00F4,2,0.56943464,0.43056536
pattern_2,110,0,249,#6E00F9,4,0.56866691,0.43133309
pattern_2,110,0,255,#6E00FF,120,0.5677456,0.4322544
pattern_2,110,74,241,#6E4AF1,4,0.57103154,0.42896846
pattern_2,110,74,252,#6E4AFC,2,0.56934249,0.43065751
pattern_2,110,81,249,#6E51F9,12,0.56991065,0.43008935
pattern_2,110,83,249,#6E53F9,7,0.56994134,0.43005866
pattern_2,111,0,238,#6F00EE,35,0.56644043,0.43355957
pattern_2,111,0,243,#6F00F3,2,0.5656727,0.4343273
pattern_2,111,0,247,#6F00F7,7,0.5650585,0.4349415
pattern_2,111,0,255,#6F00FF,40,0.56383011,0.43616989
pattern_2,111,8,255,#6F08FF,5,0.56395295,0.43604705
pattern_2,112,0,217,#7000D9,8,0.56574947,0.43425053
pattern_2,112,0,222,#7000DE,4,0.56498173,0.43501827
pattern_2,112,0,239,#7000EF,7,0.5623714,0.4376286
pattern_2,112,0,244,#7000F4,1,0.56160367,0.43839633
pattern_2,112,0,247,#7000F7,2,0.56114301,0.43885699
pattern_2,112,0,249,#7000F9,1,0.56083593,0.43916407
pattern_2,112,0,255,#7000FF,202,0.55991462,0.44008538
pattern_2,112,29,255,#701DFF,3,0.56035993,0.43964007
pattern_2,112,50,255,#7032FF,1,0.56068236,0.43931764
pattern_2,115,0,200,#7300C8,24,0.55661333,0.44338667
pattern_2,115,0,205,#7300CD,2,0.55584559,0.44415441
pattern_2,115,0,211,#7300D3,6,0.55492431,0.44507569
pattern_2,115,0,222,#7300DE,49,0.55323526,0.44676474
pattern_2,115,0,227,#7300E3,2,0.55246753,0.44753247
pattern_2,115,0,231,#7300E7,7,0.55185333,0.44814667
pattern_2,115,0,233,#7300E9,3,0.55154625,0.44845375
pattern_2,115,0,234,#7300EA,3,0.55139267,0.44860733
pattern_2,115,0,236,#7300EC,4,0.55108559,0.44891441
pattern_2,115,0,238,#7300EE,8,0.55077848,0.44922152
pattern_2,115,0,239,#7300EF,9,0.55062494,0.44937506
pattern_2,115,0,243,#7300F3,84,0.55001074,0.44998926
pattern_2,115,0,247,#7300F7,25,0.54939654,0.45060346
pattern_2,115,0,249,#7300F9,5,0.54908946,0.45091054
pattern_2,115,0,251,#7300FB,12,0.54878235,0.45121765
pattern_2,115,0,252,#7300FC,1,0.54862881,0.45137119
pattern_2,115,0,255,#7300FF,413,0.54816815,0.45183185
pattern_2,115,4,214,#7304D6,8,0.55452508,0.44547492
pattern_2,115,10,205,#730ACD,3,0.55599913,0.44400087
pattern_2,115,14,205,#730ECD,5,0.55606055,0.44393945
pattern_2,115,65,255,#7341FF,3,0.54916623,0.45083377
pattern_2,115,77,255,#734DFF,6,0.5493505,0.4506495
pattern_2,117,0,222,#7500DE,3,0.54540429,0.45459571
pattern_2,117,0,252,#7500FC,6,0.54079783,0.45920217
pattern_2,117,0,255,#7500FF,169,0.5403372,0.4596628
pattern_2,117,60,255,#753CFF,1,0.54125848,0.45874152
pattern_2,118,0,200,#7600C8,20,0.54486686,0.45513314
pattern_2,118,0,205,#7600CD,5,0.54409912,0.45590088
pattern_2,118,0,211,#7600D3,33,0.54317784,0.45682216
pattern_2,118,0,233,#7600E9,2,0.53979978,0.46020022
pattern_2,118,0,238,#7600EE,5,0.53903204,0.46096796
pattern_2,118,0,241,#7600F1,1,0.53857139,0.46142861
pattern_2,118,0,247,#7600F7,3,0.53765011,0.46234989
pattern_2,118,0,255,#7600FF,14,0.53642172,0.46357828
pattern_2,118,74,252,#764AFC,1,0.53801861,0.46198139
pattern_2,118,83,249,#7653F9,2,0.53861746,0.46138254
pattern_2,119,0,238,#7700EE,1,0.53511655,0.46488345
pattern_2,119,0,243,#7700F3,15,0.53434882,0.46565118
pattern_2,119,0,247,#7700F7,55,0.53373462,0.46626538
pattern_2,119,0,251,#7700FB,9,0.53312042,0.46687958
pattern_2,119,0,255,#7700FF,58,0.53250623,0.46749377
pattern_2,120,0,205,#7800CD,27,0.53626814,0.46373186
pattern_2,120,0,211,#7800D3,35,0.53534687,0.46465313
pattern_2,120,0,227,#7800E3,5,0.53289008,0.46710992
pattern_2,120,0,230,#7800E6,2,0.53242946,0.46757054
pattern_2,120,0,233,#7800E9,2,0.5319688,0.4680312
pattern_2,120,0,239,#7800EF,6,0.53104749,0.46895251
pattern_2,120,0,241,#7800F1,8,0.53074041,0.46925959
pattern_2,120,0,252,#7800FC,6,0.52905136,0.47094864
pattern_2,120,0,255,#7800FF,134,0.52859074,0.47140926
pattern_2,120,79,249,#784FF9,3,0.53072506,0.46927494
pattern_2,121,0,255,#7900FF,5,0.52467525,0.47532475
pattern_2,123,0,200,#7B00C8,1,0.52528945,0.47471055
pattern_2,123,0,205,#7B00CD,14,0.52452171,0.47547829
pattern_2,123,0,206,#7B00CE,1,0.52436814,0.47563186
pattern_2,123,0,211,#7B00D3,7,0.5236004,0.4763996
pattern_2,123,0,214,#7B00D6,22,0.52313974,0.47686026
pattern_2,123,0,222,#7B00DE,12,0.52191138,0.47808862
pattern_2,123,0,230,#7B00E6,1,0.52068299,0.47931701
pattern_2,123,0,231,#7B00E7,17,0.52052945,0.47947055
pattern_2,123,0,239,#7B00EF,22,0.51930106,0.48069894
pattern_2,123,0,243,#7B00F3,1,0.51868686,0.48131314
pattern_2,123,0,244,#7B00F4,14,0.51853332,0.48146668
pattern_2,123,0,247,#7B00F7,20,0.51807266,0.48192734
pattern_2,123,0,249,#7B00F9,2,0.51776555,0.48223445
pattern_2,123,0,251,#7B00FB,44,0.51745847,0.48254153
pattern_2,123,0,255,#7B00FF,722,0.51684427,0.48315573
pattern_2,123,4,255,#7B04FF,14,0.5169057,0.4830943
pattern_2,123,8,255,#7B08FF,3,0.51696712,0.48303288
pattern_2,123,14,255,#7B0EFF,2,0.51705924,0.48294076
pattern_2,123,22,255,#7B16FF,2,0.51718208,0.48281792
pattern_2,123,46,255,#7B2EFF,1,0.51755059,0.48244941
pattern_2,123,58,255,#7B3AFF,4,0.51773486,0.48226514
pattern_2,126,0,170,#7E00AA,4,0.51814944,0.48185056
pattern_2,126,0,175,#7E00AF,3,0.5173817,0.4826183
pattern_2,126,0,200,#7E00C8,1,0.51354298,0.48645702
pattern_2,126,0,205,#7E00CD,8,0.51277524,0.48722476
pattern_2,126,0,211,#7E00D3,47,0.51185393,0.48814607
pattern_2,126,0,214,#7E00D6,12,0.51139331,0.48860669
pattern_2,126,0,217,#7E00D9,63,0.51093265,0.48906735
pattern_2,126,0,219,#7E00DB,2,0.51062557,0.48937443
pattern_2,126,0,222,#7E00DE,4,0.51016492,0.48983508
pattern_2,126,0,239,#7E00EF,5,0.50755459,0.49244541
pattern_2,126,0,241,#7E00F1,1,0.50724748,0.49275252
pattern_2,126,0,247,#7E00F7,14,0.5063262,0.4936738
pattern_2,126,0,252,#7E00FC,6,0.50555846,0.49444154
pattern_2,126,0,255,#7E00FF,129,0.50509781,0.49490219
pattern_2,126,5,255,#7E05FF,3,0.50517458,0.49482542
pattern_2,126,70,252,#7E46FC,7,0.50663328,0.49336672
pattern_2,126,74,252,#7E4AFC,3,0.5066947,0.4933053
pattern_2,126,79,249,#7E4FF9,4,0.50723213,0.49276787
pattern_2,126,83,249,#7E53F9,15,0.50729355,0.49270645
pattern_2,126,87,249,#7E57F9,4,0.50735497,0.49264503
pattern_2,127,0,243,#7F00F3,5,0.50302491,0.49697509
pattern_2,127,0,251,#7F00FB,3,0.50179651,0.49820349
pattern_2,127,0,255,#7F00FF,1661,0.50118232,0.49881768
pattern_2,127,16,255,#7F10FF,3,0.50142801,0.49857199
pattern_2,127,20,255,#7F14FF,2,0.50148943,0.49851057
pattern_2,127,28,255,#7F1CFF,4,0.50161225,0.49838775
pattern_2,128,0,211,#8000D3,27,0.50402299,0.49597701
pattern_2,128,0,217,#8000D9,4,0.50310168,0.49689832
pattern_2,128,0,227,#8000E3,7,0.5015662,0.4984338
pattern_2,128,0,233,#8000E9,16,0.50064489,0.49935511
pattern_2,128,0,244,#8000F4,2,0.49895585,0.50104415
pattern_2,128,0,255,#8000FF,21,0.49726683,0.50273317
pattern_2,128,66,252,#8042FC,12,0.49874091,0.50125909
pattern_2,128,83,249,#8053F9,1,0.4994626,0.5005374
pattern_2,129,0,216,#8100D8,1,0.49933976,0.50066024
pattern_2,129,0,217,#8100D9,2,0.49918622,0.50081378
pattern_2,129,0,222,#8100DE,2,0.49841845,0.50158155
pattern_2,129,0,249,#8100F9,10,0.49427265,0.50572735
pattern_2,129,0,255,#8100FF,195,0.49335134,0.50664866
pattern_2,131,0,211,#8300D3,14,0.49227649,0.50772351
pattern_2,131,0,219,#8300DB,9,0.4910481,0.5089519
pattern_2,131,0,234,#8300EA,4,0.48874491,0.51125509
pattern_2,131,0,239,#8300EF,1,0.48797715,0.51202285
pattern_2,131,0,241,#8300F1,2,0.48767006,0.51232994
pattern_2,131,0,243,#8300F3,5,0.48736298,0.51263702
pattern_2,131,0,247,#8300F7,1,0.48674875,0.51325125
pattern_2,131,0,251,#8300FB,5,0.48613459,0.51386541
pattern_2,131,0,252,#8300FC,8,0.48598105,0.51401895
pattern_2,131,0,255,#8300FF,203,0.48552036,0.51447964
pattern_2,131,6,255,#8306FF,1,0.48561251,0.51438749
pattern_2,131,13,255,#830DFF,2,0.48571998,0.51428002
pattern_2,131,20,238,#8314EE,1,0.48843777,0.51156223
pattern_2,132,0,172,#8400AC,3,0.49434942,0.50565058
pattern_2,132,0,175,#8400AF,3,0.4938888,0.5061112
pattern_2,132,0,181,#8400B5,4,0.49296749,0.50703251
pattern_2,132,0,189,#8400BD,7,0.49173909,0.50826091
pattern_2,132,0,206,#8400CE,4,0.48912877,0.51087123
pattern_2,132,0,214,#8400D6,14,0.48790038,0.51209962
pattern_2,132,0,217,#8400D9,75,0.48743975,0.51256025
pattern_2,132,0,222,#8400DE,54,0.48667198,0.51332802
pattern_2,132,0,227,#8400E3,10,0.48590428,0.51409572
pattern_2,132,0,231,#8400E7,4,0.48529005,0.51470995
pattern_2,132,0,239,#8400EF,8,0.48406166,0.51593834
pattern_2,132,0,247,#8400F7,19,0.48283327,0.51716673
pattern_2,132,0,249,#8400F9,10,0.48252618,0.51747382
pattern_2,132,0,255,#8400FF,482,0.48160487,0.51839513
pattern_2,132,4,255,#8404FF,7,0.48166633,0.51833367
pattern_2,132,81,255,#8451FF,2,0.48284864,0.51715136
pattern_2,134,0,200,#8600C8,5,0.4822191,0.5177809
pattern_2,134,0,211,#8600D3,3,0.48053002,0.51946998
pattern_2,134,0,217,#8600D9,14,0.47960877,0.52039123
pattern_2,134,0,222,#8600DE,9,0.47884101,0.52115899
pattern_2,134,0,244,#8600F4,2,0.47546297,0.52453703
pattern_2,134,0,249,#8600F9,5,0.47469521,0.52530479
pattern_2,134,0,255,#8600FF,95,0.4737739,0.5262261
pattern_2,134,12,255,#860CFF,4,0.47395819,0.52604181
pattern_2,134,48,255,#8630FF,2,0.47451097,0.52548903
pattern_2,134,82,252,#8652FC,6,0.47549367,0.52450633
pattern_2,135,0,234,#8700EA,5,0.47308296,0.52691704
pattern_2,135,0,238,#8700EE,1,0.47246873,0.52753127
pattern_2,135,0,255,#8700FF,67,0.46985841,0.53014159
pattern_2,135,48,251,#8730FB,2,0.47120965,0.52879035
pattern_2,136,67,251,#8843FB,14,0.46758592,0.53241408
pattern_2,137,0,200,#8900C8,1,0.47047263,0.52952737
pattern_2,137,0,205,#8900CD,1,0.46970487,0.53029513
pattern_2,137,0,206,#8900CE,16,0.46955132,0.53044868
pattern_2,137,0,211,#8900D3,2,0.46878362,0.53121638
pattern_2,137,0,214,#8900D6,1,0.46832293,0.53167707
pattern_2,137,0,217,#8900D9,14,0.46786231,0.53213769
pattern_2,137,0,222,#8900DE,101,0.46709454,0.53290546
pattern_2,137,0,225,#8900E1,1,0.46663392,0.53336608
pattern_2,137,0,227,#8900E3,43,0.46632683,0.53367317
pattern_2,137,0,233,#8900E9,2,0.46540552,0.53459448
pattern_2,137,0,239,#8900EF,7,0.46448421,0.53551579
pattern_2,137,0,244,#8900F4,8,0.46371651,0.53628349
pattern_2,137,0,252,#8900FC,1,0.46248811,0.53751189
pattern_2,137,0,255,#8900FF,151,0.46202743,0.53797257
pattern_2,137,8,255,#8908FF,2,0.46215028,0.53784972
pattern_2,137,41,252,#8929FC,2,0.46311766,0.53688234
pattern_2,137,83,249,#8953F9,3,0.46422321,0.53577679
pattern_2,139,0,219,#8B00DB,1,0.45972425,0.54027575
pattern_2,139,0,227,#8B00E3,1,0.45849586,0.54150414
pattern_2,139,0,233,#8B00E9,1,0.45757455,0.54242545
pattern_2,139,0,249,#8B00F9,6,0.45511776,0.54488224
pattern_2,139,0,252,#8B00FC,3,0.45465714,0.54534286
pattern_2,139,0,255,#8B00FF,221,0.45419645,0.54580355
pattern_2,139,2,255,#8B02FF,8,0.45422721,0.54577279
pattern_2,140,0,198,#8C00C6,21,0.45903325,0.54096675
pattern_2,140,0,206,#8C00CE,12,0.45780486,0.54219514
pattern_2,140,0,217,#8C00D9,5,0.45611584,0.54388416
pattern_2,140,0,222,#8C00DE,41,0.45534807,0.54465193
pattern_2,140,0,227,#8C00E3,4,0.45458037,0.54541963
pattern_2,140,0,231,#8C00E7,4,0.45396614,0.54603386
pattern_2,140,0,233,#8C00E9,6,0.45365906,0.54634094
pattern_2,140,0,239,#8C00EF,2,0.45273775,0.54726225
pattern_2,140,0,243,#8C00F3,3,0.45212358,0.54787642
pattern_2,140,0,247,#8C00F7,13,0.45150936,0.54849064
pattern_2,140,0,251,#8C00FB,8,0.45089519,0.54910481
pattern_2,140,0,255,#8C00FF,402,0.45028096,0.54971904
pattern_2,140,4,255,#8C04FF,4,0.45034242,0.54965758
pattern_2,140,48,255,#8C30FF,6,0.45101804,0.54898196
pattern_2,140,83,249,#8C53F9,6,0.45247674,0.54752326
pattern_2,142,0,175,#8E00AF,4,0.45473391,0.54526609
pattern_2,142,0,197,#8E00C5,3,0.45135581,0.54864419
pattern_2,142,0,217,#8E00D9,3,0.44828486,0.55171514
pattern_2,142,0,227,#8E00E3,96,0.44674939,0.55325061
pattern_2,142,0,233,#8E00E9,76,0.44582808,0.55417192
pattern_2,142,0,239,#8E00EF,22,0.44490677,0.55509323
pattern_2,142,0,244,#8E00F4,21,0.44413906,0.55586094
pattern_2,142,0,249,#8E00F9,4,0.4433713,0.5566287
pattern_2,142,0,252,#8E00FC,3,0.44291067,0.55708933
pattern_2,142,0,255,#8E00FF,209,0.44245005,0.55754995
pattern_2,142,5,227,#8E05E3,1,0.44682616,0.55317384
pattern_2,142,40,255,#8E28FF,9,0.44306421,0.55693579
pattern_2,142,50,252,#8E32FC,3,0.44367838,0.55632162
pattern_2,143,0,217,#8F00D9,3,0.44436938,0.55563062
pattern_2,144,0,226,#9000E2,2,0.43907195,0.56092805
pattern_2,144,0,234,#9000EA,5,0.43784356,0.56215644
pattern_2,144,0,247,#9000F7,2,0.43584746,0.56415254
pattern_2,144,0,251,#9000FB,4,0.43523324,0.56476676
pattern_2,144,0,255,#9000FF,9,0.43461907,0.56538093
pattern_2,145,0,203,#9100CB,2,0.4386881,0.5613119
pattern_2,145,0,211,#9100D3,8,0.43745971,0.56254029
pattern_2,145,0,219,#9100DB,11,0.43623132,0.56376868
pattern_2,145,0,222,#9100DE,12,0.43577063,0.56422937
pattern_2,145,0,227,#9100E3,59,0.43500292,0.56499708
pattern_2,145,0,233,#9100E9,16,0.43408161,0.56591839
pattern_2,145,0,252,#9100FC,2,0.43116421,0.56883579
pattern_2,145,0,255,#9100FF,155,0.43070358,0.56929642
pattern_2,145,13,255,#910DFF,2,0.4309032,0.5690968
pattern_2,145,78,249,#914EF9,6,0.43282253,0.56717747
pattern_2,148,0,170,#9400AA,1,0.43200874,0.56799126
pattern_2,148,0,175,#9400AF,7,0.43124098,0.56875902
pattern_2,148,0,181,#9400B5,13,0.43031967,0.56968033
pattern_2,148,0,189,#9400BD,1,0.42909127,0.57090873
pattern_2,148,0,198,#9400C6,3,0.42770934,0.57229066
pattern_2,148,0,206,#9400CE,3,0.42648095,0.57351905
pattern_2,148,0,211,#9400D3,1,0.42571324,0.57428676
pattern_2,148,0,214,#9400D6,4,0.42525262,0.57474738
pattern_2,148,0,217,#9400D9,3,0.42479193,0.57520807
pattern_2,148,0,222,#9400DE,4,0.42402422,0.57597578
pattern_2,148,0,227,#9400E3,9,0.42325646,0.57674354
pattern_2,148,0,231,#9400E7,3,0.42264229,0.57735771
pattern_2,148,0,233,#9400E9,242,0.42233515,0.57766485
pattern_2,148,0,234,#9400EA,2,0.42218161,0.57781839
pattern_2,148,0,238,#9400EE,1,0.42156744,0.57843256
pattern_2,148,0,239,#9400EF,95,0.4214139,0.5785861
pattern_2,148,0,241,#9400F1,4,0.42110676,0.57889324
pattern_2,148,0,244,#9400F4,16,0.42064613,0.57935387
pattern_2,148,0,247,#9400F7,1,0.42018551,0.57981449
pattern_2,148,0,252,#9400FC,1,0.41941774,0.58058226
pattern_2,148,0,255,#9400FF,881,0.41895711,0.58104289
pattern_2,148,17,255,#9411FF,1,0.41921812,0.58078188
pattern_2,148,20,233,#9414E9,1,0.42264229,0.57735771
pattern_2,148,40,255,#9428FF,14,0.41957128,0.58042872
pattern_2,148,44,189,#942CBD,6,0.42976689,0.57023311
pattern_2,148,46,252,#942EFC,4,0.42012405,0.57987595
pattern_2,148,48,255,#9430FF,1,0.41969413,0.58030587
pattern_2,148,82,249,#9452F9,2,0.42113751,0.57886249
pattern_2,148,87,249,#9457F9,3,0.42121428,0.57878572
pattern_2,150,0,200,#9600C8,18,0.41957128,0.58042872
pattern_2,150,0,206,#9600CE,4,0.41865003,0.58134997
pattern_2,150,0,227,#9600E3,4,0.41542548,0.58457452
pattern_2,150,0,233,#9600E9,50,0.41450417,0.58549583
pattern_2,150,0,255,#9600FF,54,0.41112614,0.58887386
pattern_2,151,0,189,#9700BD,28,0.41734487,0.58265513
pattern_2,151,0,195,#9700C3,1,0.41642356,0.58357644
pattern_2,151,0,205,#9700CD,3,0.41488808,0.58511192
pattern_2,151,0,217,#9700D9,4,0.41304547,0.58695453
pattern_2,151,0,227,#9700E3,2,0.41150999,0.58849001
pattern_2,151,0,255,#9700FF,109,0.40721065,0.59278935
pattern_2,152,0,255,#9800FF,32,0.40329516,0.59670484
pattern_2,153,0,186,#9900BA,4,0.40997452,0.59002548
pattern_2,153,0,195,#9900C3,1,0.40859258,0.59140742
pattern_2,153,0,200,#9900C8,2,0.40782481,0.59217519
pattern_2,153,0,211,#9900D3,16,0.4061358,0.5938642
pattern_2,153,0,214,#9900D6,24,0.40567517,0.59432483
pattern_2,153,0,222,#9900DE,4,0.40444678,0.59555322
pattern_2,153,0,225,#9900E1,1,0.4039861,0.5960139
pattern_2,153,0,227,#9900E3,6,0.40367901,0.59632099
pattern_2,153,0,230,#9900E6,1,0.40321839,0.59678161
pattern_2,153,0,233,#9900E9,21,0.4027577,0.5972423
pattern_2,153,0,239,#9900EF,2,0.40183645,0.59816355
pattern_2,153,0,252,#9900FC,4,0.3998403,0.6001597
pattern_2,153,0,255,#9900FF,43,0.39937967,0.60062033
pattern_2,154,0,189,#9A00BD,29,0.4055984,0.5944016
pattern_2,154,0,211,#9A00D3,1,0.40222031,0.59777969
pattern_2,154,0,222,#9A00DE,2,0.40053129,0.59946871
pattern_2,154,0,230,#9A00E6,1,0.3993029,0.6006971
pattern_2,154,0,239,#9A00EF,264,0.39792097,0.60207903
pattern_2,154,0,244,#9A00F4,73,0.3971532,0.6028468
pattern_2,154,0,249,#9A00F9,17,0.39638549,0.60361451
pattern_2,154,0,255,#9A00FF,281,0.39546418,0.60453582
pattern_2,154,1,244,#9A01F4,53,0.39716858,0.60283142
pattern_2,154,6,255,#9A06FF,3,0.39555633,0.60444367
pattern_2,154,16,239,#9A10EF,1,0.39816666,0.60183334
pattern_2,154,54,252,#9A36FC,2,0.39675397,0.60324603
pattern_2,154,62,252,#9A3EFC,2,0.39687681,0.60312319
pattern_2,154,63,255,#9A3FFF,1,0.39643151,0.60356849
pattern_2,154,69,252,#9A45FC,2,0.39698428,0.60301572
pattern_2,154,83,249,#9A53F9,7,0.3976599,0.6023401
pattern_2,154,85,233,#9A55E9,1,0.40014738,0.59985262
pattern_2,156,0,189,#9C00BD,36,0.39776742,0.60223258
pattern_2,156,0,198,#9C00C6,8,0.39638549,0.60361451
pattern_2,156,0,206,#9C00CE,144,0.3951571,0.6048429
pattern_2,156,0,214,#9C00D6,17,0.39392871,0.60607129
pattern_2,156,0,219,#9C00DB,1,0.39316094,0.60683906
pattern_2,156,0,222,#9C00DE,4,0.39270031,0.60729969
pattern_2,156,0,227,#9C00E3,4,0.39193255,0.60806745
pattern_2,156,0,231,#9C00E7,11,0.39131838,0.60868162
pattern_2,156,0,233,#9C00E9,5,0.3910113,0.6089887
pattern_2,156,0,239,#9C00EF,76,0.39008999,0.60991001
pattern_2,156,0,244,#9C00F4,11,0.38932222,0.61067778
pattern_2,156,0,247,#9C00F7,14,0.3888616,0.6111384
pattern_2,156,0,249,#9C00F9,2,0.38855451,0.61144549
pattern_2,156,0,255,#9C00FF,520,0.3876332,0.6123668
pattern_2,156,8,255,#9C08FF,1,0.38775605,0.61224395
pattern_2,156,13,255,#9C0DFF,3,0.38783282,0.61216718
pattern_2,156,85,231,#9C55E7,2,0.39262354,0.60737646
pattern_2,159,0,181,#9F00B5,48,0.38724935,0.61275065
pattern_2,159,0,184,#9F00B8,57,0.38678867,0.61321133
pattern_2,159,0,203,#9F00CB,7,0.38387126,0.61612874
pattern_2,159,0,205,#9F00CD,2,0.38356417,0.61643583
pattern_2,159,0,214,#9F00D6,1,0.38218224,0.61781776
pattern_2,159,0,219,#9F00DB,4,0.38141447,0.61858553
pattern_2,159,0,227,#9F00E3,2,0.38018608,0.61981392
pattern_2,159,0,230,#9F00E6,11,0.37972546,0.62027454
pattern_2,159,0,233,#9F00E9,4,0.37926483,0.62073517
pattern_2,159,0,239,#9F00EF,25,0.37834352,0.62165648
pattern_2,159,0,244,#9F00F4,312,0.37757576,0.62242424
pattern_2,159,0,247,#9F00F7,3,0.37711513,0.62288487
pattern_2,159,0,249,#9F00F9,30,0.37680805,0.62319195
pattern_2,159,0,252,#9F00FC,13,0.37634736,0.62365264
pattern_2,159,0,255,#9F00FF,477,0.37588674,0.62411326
pattern_2,159,1,255,#9F01FF,14,0.37590212,0.62409788
pattern_2,159,10,255,#9F0AFF,2,0.37604028,0.62395972
pattern_2,159,12,255,#9F0CFF,1,0.37607098,0.62392902
pattern_2,159,16,255,#9F10FF,1,0.37613243,0.62386757
pattern_2,159,63,252,#9F3FFC,5,0.37731475,0.62268525
pattern_2,159,73,252,#9F49FC,1,0.37746829,0.62253171
pattern_2,160,0,255,#A000FF,48,0.37197125,0.62802875
pattern_2,161,0,192,#A100C0,4,0.3777293,0.6222707
pattern_2,161,0,205,#A100CD,3,0.3757332,0.6242668
pattern_2,161,0,227,#A100E3,1,0.3723551,0.6276449
pattern_2,161,0,244,#A100F4,1,0.36974478,0.63025522
pattern_2,161,0,252,#A100FC,24,0.36851639,0.63148361
pattern_2,161,0,255,#A100FF,93,0.36805576,0.63194424
pattern_2,162,0,189,#A200BD,4,0.37427449,0.62572551
pattern_2,162,0,219,#A200DB,1,0.36966801,0.63033199
pattern_2,162,0,222,#A200DE,4,0.36920738,0.63079262
pattern_2,162,0,225,#A200E1,1,0.36874676,0.63125324
pattern_2,162,0,227,#A200E3,1,0.36843961,0.63156039
pattern_2,162,0,239,#A200EF,21,0.36659706,0.63340294
